image,height,width,person_id,body_bbox_x1,body_bbox_y1,body_bbox_x2,body_bbox_y2,arousal,valence,dominance,Disconnection,Doubt/Confusion,Fatigue,Pain,Disquietment,Annoyance,others,adhd_emotion
COCO_train2014_000000308027.jpg,360,640,0,110,147,282,358,8.0,7.0,1.0,0,0,0,0,0,0,1,0
frame_deab8pqmhmufkzrg.jpg,1600,1067,0,430,257,1029,1230,,,,0,0,0,0,0,0,1,0
labelme_eixslaookutvifa.jpg,1536,2048,0,153,729,419,1431,4.0,6.0,8.0,1,0,0,0,0,0,1,1
frame_98qai6xdve0hnj8j.jpg,596,894,0,91,404,285,561,3.0,5.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000489501.jpg,426,640,0,193,80,377,411,7.0,4.0,4.0,0,1,0,0,0,0,1,1
COCO_train2014_000000249455.jpg,375,500,0,114,26,337,338,9.0,9.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000220317.jpg,364,640,0,327,42,502,324,2.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000559411.jpg,429,640,0,291,136,448,340,7.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000245806.jpg,640,480,0,338,126,444,453,4.0,6.0,7.0,0,0,0,0,0,0,1,0
623x63hcchol0iny1g.jpg,864,1297,0,731,81,1044,437,4.0,9.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000318681.jpg,424,640,0,221,146,449,315,7.0,7.0,6.0,0,0,0,0,0,0,1,0
frame_c1763a17pckkfd7z.jpg,333,450,0,56,61,358,234,,,,0,0,0,0,0,0,1,0
COCO_train2014_000000264511.jpg,480,640,0,269,55,419,413,9.0,6.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000571867.jpg,612,612,0,73,26,598,591,4.0,8.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000552052.jpg,428,640,0,217,94,412,427,10.0,5.0,6.0,0,0,0,0,0,0,1,0
frame_lmoht9fgmys9spe3.jpg,866,1300,0,660,111,1253,851,6.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000373522.jpg,480,640,0,76,157,333,479,7.0,6.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000260138.jpg,480,640,0,360,151,494,418,7.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000434493.jpg,426,640,0,90,79,231,357,7.0,6.0,7.0,0,0,0,0,0,0,1,0
frame_98dxsgw0k1oun9tc.jpg,439,634,0,1,42,257,438,2.0,5.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000345142.jpg,480,640,0,408,139,537,363,7.0,6.0,7.0,0,0,0,0,0,0,1,0
e1oqgilaydutrlhfih.jpg,300,400,0,53,133,326,261,5.0,3.0,1.0,0,0,0,1,0,0,1,1
COCO_train2014_000000139276.jpg,640,428,0,96,9,239,414,7.0,7.0,4.0,0,1,0,0,0,0,1,1
COCO_train2014_000000170227.jpg,427,640,0,319,98,444,370,4.0,8.0,6.0,0,0,0,0,0,0,1,0
COCO_val2014_000000122981.jpg,425,640,0,144,172,293,384,6.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000569037.jpg,500,328,0,7,28,288,240,4.0,6.0,5.0,0,0,0,0,0,0,1,0
COCO_train2014_000000054743.jpg,640,640,0,128,41,565,619,3.0,4.0,3.0,0,0,0,0,0,0,1,0
fq96vqn1izukfj78zd.jpg,507,338,0,-1,-1,342,509,6.0,5.0,6.0,0,0,0,0,0,0,1,0
COCO_val2014_000000487630.jpg,427,640,0,233,140,409,391,4.0,7.0,10.0,0,0,0,0,0,0,1,0
COCO_train2014_000000293159.jpg,426,640,0,90,15,437,425,9.0,8.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000547999.jpg,389,500,0,294,176,458,384,4.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000001000.jpg,480,640,0,209,174,308,423,3.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000269079.jpg,469,640,0,325,23,479,456,7.0,6.0,7.0,0,0,0,0,0,0,1,0
frame_0v0whig9fro50ecz.jpg,320,450,0,26,20,200,281,4.0,7.0,6.0,0,0,0,0,0,0,1,0
COCO_val2014_000000202339.jpg,640,480,0,102,35,275,435,9.0,6.0,10.0,0,0,0,0,0,0,1,0
frame_eicid8dkh1a1rfgw.jpg,2848,4272,0,2167,1038,2823,2847,4.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000306820.jpg,427,640,0,497,91,617,296,6.0,7.0,6.0,1,0,0,0,0,0,1,1
frame_2zyqzcpc9v45bg85.jpg,388,620,0,49,6,205,377,5.0,5.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000194700.jpg,480,640,0,293,70,471,369,4.0,9.0,10.0,0,0,0,0,0,0,1,0
COCO_train2014_000000264598.jpg,427,640,0,405,57,552,395,4.0,6.0,7.0,0,0,0,0,0,0,1,0
frame_fd0adl0ckqnijtt9.jpg,450,300,0,193,139,294,350,5.0,8.0,5.0,0,0,0,0,0,0,1,0
COCO_train2014_000000407952.jpg,427,640,0,178,54,422,394,9.0,6.0,9.0,0,0,0,0,0,0,1,0
7foshyzozbdzauvuny.jpg,1024,1024,0,4,4,1024,1021,3.0,6.0,3.0,0,0,1,0,0,0,1,1
frame_hqle3dmbkxj69e9o.jpg,320,450,0,1,7,163,308,5.0,8.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000269234.jpg,333,500,0,231,110,436,327,7.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_val2014_000000125404.jpg,426,640,0,287,103,541,425,6.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000287656.jpg,425,640,0,13,90,276,419,7.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000509098.jpg,640,640,0,114,205,296,629,6.0,8.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000126434.jpg,427,640,0,277,55,406,302,6.0,6.0,9.0,0,0,0,0,0,0,1,0
frame_e9lk0h5g58062b16.jpg,2029,3000,0,2082,203,2882,1926,,,,0,0,0,0,0,0,1,0
COCO_train2014_000000451489.jpg,480,640,0,142,9,274,199,7.0,8.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000022213.jpg,427,640,0,434,132,610,298,7.0,6.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000335244.jpg,480,640,0,163,170,376,362,6.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000328688.jpg,480,640,0,180,31,365,422,7.0,6.0,7.0,0,0,0,0,0,0,1,0
6xz1ixgd008q81dxkf.jpg,337,468,0,2,41,392,255,2.0,6.0,3.0,0,0,1,0,0,0,1,1
COCO_train2014_000000324817.jpg,459,500,0,225,204,373,452,5.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000560143.jpg,427,640,0,421,83,549,334,4.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000385144.jpg,427,640,0,48,47,279,214,9.0,6.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000410772.jpg,375,500,0,117,36,358,307,6.0,6.0,6.0,0,0,0,0,0,0,1,0
frame_emt0p20bu2oaywa5.jpg,788,960,0,318,360,636,690,3.0,6.0,4.0,0,0,0,0,0,0,1,0
frame_ed1w18dfm79jznds.jpg,350,650,0,284,130,473,341,6.0,7.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000325021.jpg,427,640,0,329,47,499,387,4.0,3.0,3.0,0,0,0,0,0,0,1,0
COCO_train2014_000000288544.jpg,411,640,0,216,75,422,325,10.0,5.0,10.0,0,0,0,0,0,0,1,0
frame_8x3osxdgz9fegzkh.jpg,993,1600,0,890,59,1404,992,2.0,6.0,9.0,0,0,0,0,0,0,1,0
frame_650b7qx5qt2bs77f.jpg,340,600,0,214,19,359,236,,,,0,0,0,0,0,0,1,0
frame_6tyymku50vv7p9h8.jpg,640,960,0,523,227,759,639,4.0,8.0,6.0,0,0,0,0,0,0,1,0
frame_95ek0jrlxuuahoc3.jpg,600,800,0,203,189,288,422,6.0,7.0,5.0,0,0,0,0,0,0,1,0
COCO_train2014_000000097939.jpg,334,500,0,150,118,276,328,9.0,8.0,8.0,0,0,0,0,0,0,1,0
frame_299e4wfhblwrn7hq.jpg,300,450,0,174,52,234,217,3.0,6.0,6.0,0,0,0,0,0,0,1,0
frame_e4v6cne10ns8lnbv.jpg,1200,1600,0,48,595,726,1199,,,,0,0,0,0,0,0,1,0
COCO_train2014_000000344566.jpg,321,500,0,130,63,267,296,5.0,7.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000103837.jpg,428,640,0,232,16,368,251,3.0,7.0,10.0,0,0,0,0,0,0,1,0
frame_9a3lu8fx0d5099j3.jpg,426,640,0,73,11,314,425,2.0,5.0,9.0,0,0,0,0,0,0,1,0
8sk8jbr2uxbcu37m11.jpg,300,300,0,130,60,291,265,4.0,6.0,5.0,1,0,1,0,0,0,1,1
COCO_val2014_000000506335.jpg,450,640,0,358,144,481,404,4.0,5.0,7.0,1,0,0,0,0,0,0,1
COCO_train2014_000000180494.jpg,480,640,0,227,139,372,431,5.0,6.0,5.0,0,0,0,0,0,0,1,0
COCO_val2014_000000245067.jpg,320,640,0,109,20,317,271,9.0,8.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000523938.jpg,424,640,0,351,168,491,417,6.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000577373.jpg,426,640,0,110,104,288,377,8.0,8.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000440340.jpg,424,640,0,157,17,619,417,6.0,8.0,7.0,0,0,0,0,0,0,1,0
frame_7fsxuh096sh6dmqn.jpg,360,490,0,249,16,479,350,5.0,5.0,7.0,0,1,0,0,0,0,1,1
frame_iz6plhglf70iua0u.jpg,1080,1920,0,1099,307,1482,1079,4.0,6.0,2.0,0,0,0,0,0,0,1,0
COCO_train2014_000000042804.jpg,426,640,0,78,53,191,342,4.0,8.0,4.0,0,0,0,0,0,0,1,0
COCO_val2014_000000035504.jpg,359,500,0,263,12,459,353,7.0,7.0,9.0,0,0,0,0,0,0,1,0
COCO_val2014_000000184121.jpg,518,640,0,81,66,345,445,5.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000351705.jpg,499,500,0,112,47,235,420,7.0,8.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000329841.jpg,563,640,0,39,37,421,545,7.0,7.0,7.0,0,0,0,0,0,0,1,0
8wuiq7dps28ihimcpm.jpg,483,725,0,41,10,446,453,4.0,4.0,6.0,1,1,0,0,0,0,1,1
COCO_train2014_000000515210.jpg,190,640,0,366,84,463,189,4.0,3.0,3.0,0,0,0,0,0,0,1,0
80emxpn34p21g7tiex.jpg,168,300,0,108,18,223,151,5.0,3.0,4.0,0,0,0,0,1,0,1,1
sun_afsrftxsksyyoabe.jpg,483,500,0,307,106,433,395,4.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000020168.jpg,480,640,0,201,100,427,443,8.0,5.0,10.0,0,0,0,0,0,0,1,0
COCO_train2014_000000383212.jpg,375,500,0,203,71,347,363,7.0,6.0,7.0,0,0,0,0,0,0,1,0
0xvffxwgcbpun2btib.jpg,280,600,0,225,0,525,280,5.0,7.0,6.0,0,0,0,0,0,0,1,0
frame_cditwzbggg9epr6h.jpg,555,370,0,74,25,293,535,2.0,5.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000111352.jpg,480,640,0,31,27,475,417,4.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000054351.jpg,428,640,0,358,34,469,389,7.0,7.0,8.0,0,0,0,0,0,0,1,0
frame_3x8o2n36zrsdgxw0.jpg,1000,1500,0,1216,613,1382,954,5.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000226812.jpg,480,640,0,190,41,348,448,10.0,6.0,10.0,0,0,0,0,0,0,1,0
COCO_train2014_000000209178.jpg,423,640,0,429,67,628,331,4.0,8.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000278097.jpg,503,640,0,386,42,630,495,6.0,5.0,5.0,0,0,0,0,0,0,1,0
frame_bzb4ufow6vo1rw5j.jpg,345,460,0,81,5,338,300,4.0,6.0,7.0,0,0,0,0,0,0,1,0
frame_ismfah3fp0b9n9ur.jpg,410,634,0,349,278,387,374,4.0,6.0,5.0,0,0,0,0,0,0,1,0
COCO_val2014_000000055244.jpg,612,612,0,75,10,519,366,6.0,8.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000362318.jpg,640,480,0,250,124,357,393,6.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000350180.jpg,429,640,0,209,141,376,278,7.0,8.0,7.0,0,0,0,0,0,0,1,0
frame_hde166kh600u36ex.jpg,334,500,0,70,26,172,177,4.0,5.0,5.0,0,0,0,0,0,0,1,0
COCO_train2014_000000264322.jpg,427,640,0,248,92,365,398,8.0,8.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000239029.jpg,480,640,0,347,67,606,474,6.0,8.0,7.0,0,0,0,0,0,0,1,0
frame_h9atl0jchjvey5t0.jpg,800,534,0,279,447,533,799,3.0,5.0,5.0,0,0,0,0,0,0,1,0
COCO_train2014_000000107846.jpg,375,500,0,62,96,200,346,3.0,5.0,7.0,0,0,0,0,0,0,1,0
frame_cb7wdnguxsjni3ys.jpg,456,463,0,312,147,418,230,4.0,7.0,6.0,0,0,0,0,0,0,1,0
COCO_val2014_000000249836.jpg,183,640,0,224,25,447,182,9.0,7.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000102355.jpg,427,640,0,15,145,137,381,7.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000490714.jpg,640,428,0,175,128,316,291,10.0,7.0,10.0,0,0,0,0,0,0,1,0
COCO_train2014_000000271641.jpg,427,640,0,369,75,487,365,7.0,7.0,8.0,0,0,0,0,0,0,1,0
frame_i9zjl0w2oge3pifz.jpg,1685,2374,0,43,45,606,1519,5.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000096754.jpg,480,640,0,425,132,540,426,4.0,8.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000298122.jpg,472,640,0,107,77,239,463,4.0,7.0,7.0,0,0,0,0,0,0,1,0
frame_24e17fnqitmxf97r.jpg,1000,790,0,148,53,605,948,6.0,6.0,8.0,0,0,0,0,0,0,1,0
frame_90e5aj5gnqfep0u6.jpg,1024,1024,0,33,31,713,847,4.0,7.0,6.0,0,0,0,0,0,0,1,0
COCO_val2014_000000037456.jpg,333,500,0,214,70,364,328,9.0,8.0,10.0,0,0,0,0,0,0,1,0
frame_kde9dvh737rm6web.jpg,623,900,0,565,65,657,307,2.0,8.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000276564.jpg,500,337,0,64,109,311,299,8.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_val2014_000000528575.jpg,423,640,0,190,109,463,295,3.0,7.0,8.0,0,0,1,0,0,0,1,1
COCO_train2014_000000297779.jpg,480,640,0,158,83,483,474,4.0,6.0,7.0,0,0,0,0,0,0,1,0
frame_4678zvi94ch7af80.jpg,847,1000,0,276,156,926,795,5.0,4.0,4.0,0,0,0,0,0,0,1,0
COCO_val2014_000000152336.jpg,427,640,0,54,5,433,421,5.0,6.0,9.0,0,0,0,0,0,0,1,0
COCO_val2014_000000247788.jpg,466,640,0,249,44,539,347,3.0,7.0,6.0,0,0,0,0,0,0,1,0
frame_ffvli6i89pgtmmu8.jpg,956,1300,0,341,462,428,655,6.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000185906.jpg,480,640,0,72,228,307,471,4.0,8.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000509267.jpg,441,640,0,280,65,417,424,7.0,4.0,10.0,0,0,0,0,1,0,1,1
7kdej4bcrt5328qb0a.jpg,809,1200,0,197,217,970,808,4.0,3.0,4.0,1,1,1,0,0,0,0,1
COCO_train2014_000000378419.jpg,424,640,0,178,50,313,233,7.0,7.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000227903.jpg,400,500,0,266,63,401,386,3.0,4.0,3.0,0,0,0,0,0,0,1,0
COCO_train2014_000000457609.jpg,427,640,0,179,111,307,426,6.0,5.0,8.0,1,0,0,0,0,0,1,1
COCO_train2014_000000182275.jpg,429,640,0,534,81,626,337,4.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000288317.jpg,401,640,0,179,33,281,395,8.0,7.0,8.0,0,0,0,0,0,0,1,0
frame_4gbxrd9uc9ljiw7l.jpg,3456,5184,0,270,121,2441,3122,5.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000075199.jpg,356,640,0,354,60,501,260,10.0,7.0,10.0,0,0,0,0,0,0,1,0
COCO_val2014_000000142386.jpg,375,500,0,192,71,299,221,6.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_val2014_000000463398.jpg,428,640,0,299,43,482,387,7.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000469014.jpg,480,640,0,136,23,345,371,7.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000480088.jpg,375,500,0,33,65,209,364,8.0,1.0,1.0,0,0,0,0,0,0,1,0
COCO_train2014_000000183495.jpg,213,640,0,407,5,601,212,7.0,6.0,7.0,0,0,0,0,0,0,1,0
frame_g4hxcbhq2ddy3qxf.jpg,383,550,0,243,172,319,315,3.0,5.0,4.0,0,0,0,0,0,0,1,0
COCO_train2014_000000426254.jpg,375,500,0,246,82,417,246,7.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000283937.jpg,440,640,0,413,23,550,252,8.0,6.0,6.0,0,0,0,0,0,0,1,0
frame_9c8q0tt4zmrmhp3f.jpg,809,1200,0,369,59,990,677,2.0,5.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000034551.jpg,458,640,0,172,65,396,452,7.0,5.0,6.0,0,0,0,0,0,0,1,0
frame_fypqbbpkjawec9xr.jpg,398,634,0,410,134,571,383,6.0,6.0,6.0,0,0,0,0,0,0,1,0
frame_0mqm6j684jvit86c.jpg,682,1023,0,83,178,314,681,8.0,6.0,4.0,0,0,0,0,0,0,1,0
frame_95zpeoedqdih71fe.jpg,400,600,0,70,285,115,389,5.0,6.0,6.0,1,0,0,0,0,0,0,1
COCO_train2014_000000064314.jpg,640,512,0,209,156,434,386,8.0,6.0,7.0,0,0,1,0,0,0,0,1
COCO_val2014_000000084533.jpg,579,640,0,132,52,372,397,5.0,6.0,7.0,0,0,0,0,0,0,1,0
frame_jffi5cbcrke6mihk.jpg,320,450,0,42,20,347,290,5.0,7.0,2.0,0,0,0,0,0,0,1,0
COCO_train2014_000000119868.jpg,640,480,0,138,175,333,412,8.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000552291.jpg,430,640,0,287,177,435,424,7.0,6.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000574052.jpg,473,640,0,207,106,462,328,10.0,6.0,10.0,0,0,0,0,0,0,1,0
COCO_train2014_000000561168.jpg,428,640,0,35,7,311,376,6.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000292315.jpg,480,640,0,375,213,512,398,7.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000082984.jpg,427,640,0,192,4,611,419,7.0,8.0,4.0,0,0,0,0,0,0,1,0
frame_072idtcyq7u6jsfn.jpg,1024,624,0,43,198,495,1009,5.0,5.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000308257.jpg,427,640,0,165,72,448,339,8.0,8.0,7.0,1,0,0,0,0,0,1,1
COCO_train2014_000000281743.jpg,480,640,0,130,78,387,472,7.0,7.0,1.0,0,0,0,0,0,0,1,0
frame_c8oo24zzcljtajao.jpg,470,336,0,1,42,179,407,6.0,7.0,6.0,0,0,0,0,0,0,1,0
1tllslcp3pkcdvk2ks.jpg,427,640,0,314,4,577,425,3.0,4.0,3.0,0,0,0,0,0,0,1,0
COCO_train2014_000000278171.jpg,360,640,0,72,62,258,355,4.0,8.0,7.0,0,0,0,0,0,0,1,0
frame_60cugyx6tyjv8o3c.jpg,330,500,0,84,138,129,273,2.0,5.0,9.0,1,0,0,0,0,0,0,1
COCO_val2014_000000019032.jpg,441,640,0,351,177,590,440,7.0,8.0,4.0,0,0,0,0,0,0,1,0
COCO_val2014_000000262672.jpg,640,480,0,201,229,335,447,8.0,7.0,9.0,0,0,0,0,0,0,1,0
frame_fv4kz5pp4i5p0yvh.jpg,853,1280,0,870,314,1043,689,5.0,5.0,3.0,0,0,0,0,0,0,1,0
frame_l0wayeyim9beh08g.jpg,941,1300,0,365,28,1231,765,2.0,8.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000157592.jpg,332,500,0,37,59,157,258,7.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000575252.jpg,427,640,0,299,62,488,294,7.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000380920.jpg,456,640,0,342,76,524,391,7.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000141952.jpg,500,375,0,112,191,213,353,6.0,4.0,7.0,0,0,0,0,0,0,1,0
sun_bphiesxmbijqmoev.jpg,1728,2304,0,1351,1051,2072,1635,4.0,6.0,8.0,0,0,0,0,0,0,1,0
frame_8wd58akkztd4ktix.jpg,866,1300,0,99,440,228,600,7.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000328918.jpg,364,500,0,110,4,358,357,7.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000286302.jpg,480,640,0,340,46,558,472,4.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000131084.jpg,426,640,0,220,64,378,300,7.0,7.0,7.0,0,0,0,0,0,0,1,0
dtp2df4s8zjcgtnjsm.jpg,428,640,0,124,30,590,356,7.0,4.0,3.0,0,0,0,1,0,0,1,1
frame_24cj4z82ewkwm1me.jpg,552,980,0,448,63,827,551,4.0,4.0,9.0,0,1,0,0,0,0,1,1
COCO_val2014_000000069914.jpg,480,640,0,306,153,412,471,5.0,5.0,9.0,0,0,0,0,0,0,1,0
frame_jumgjdm8zq61cr9z.jpg,972,962,0,464,1,941,971,3.0,6.0,4.0,0,0,0,0,0,0,1,0
COCO_train2014_000000207223.jpg,333,500,0,198,80,267,302,10.0,4.0,3.0,0,0,0,0,0,0,1,0
COCO_val2014_000000470604.jpg,631,640,0,19,38,546,623,6.0,9.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000394480.jpg,427,640,0,294,83,435,359,7.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000092340.jpg,375,500,0,64,24,485,374,4.0,6.0,6.0,1,0,0,0,0,0,1,1
COCO_train2014_000000084938.jpg,427,640,0,391,87,502,381,8.0,4.0,3.0,0,0,0,0,0,0,1,0
frame_9vvvv7kke1fsnq1k.jpg,3264,2448,0,370,20,1794,2755,2.0,6.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000375331.jpg,480,640,0,122,144,296,319,7.0,5.0,9.0,0,0,0,0,0,0,1,0
frame_43m0g84z0o6p4z6e.jpg,300,400,0,331,108,366,224,4.0,4.0,9.0,0,0,0,0,0,0,1,0
frame_fqjsqle1z0zxl8y4.jpg,1936,2592,0,207,647,381,1033,6.0,5.0,5.0,0,0,0,0,0,0,1,0
COCO_train2014_000000213146.jpg,477,640,0,260,164,490,471,9.0,6.0,7.0,0,0,1,0,0,0,1,1
COCO_val2014_000000043073.jpg,484,640,0,215,92,533,478,5.0,6.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000410933.jpg,427,640,0,85,16,357,418,7.0,7.0,7.0,0,0,0,0,0,0,1,0
frame_3yulh6fk2xp7cnh0.jpg,320,450,0,342,178,387,297,4.0,6.0,3.0,0,0,0,0,0,0,1,0
frame_b7i1j550k26jb2xz.jpg,320,624,0,6,68,241,309,4.0,6.0,4.0,0,0,0,0,0,0,1,0
COCO_train2014_000000282617.jpg,480,640,0,250,18,584,367,4.0,8.0,6.0,0,0,0,0,0,0,1,0
COCO_train2014_000000290047.jpg,428,640,0,372,90,529,422,7.0,4.0,7.0,0,0,0,0,0,0,1,0
frame_cjfml3sqnsxwlev3.jpg,391,634,0,228,94,327,390,5.0,5.0,7.0,1,0,0,0,0,0,0,1
COCO_val2014_000000550707.jpg,480,640,0,277,46,452,400,5.0,6.0,7.0,0,0,0,0,0,0,1,0
frame_fozlo7z0ew282v64.jpg,2448,3264,0,774,960,1061,1953,4.0,4.0,9.0,1,0,0,0,0,0,0,1
COCO_train2014_000000090739.jpg,640,640,0,228,147,418,456,7.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000094382.jpg,427,640,0,195,79,360,407,7.0,6.0,6.0,0,0,0,0,0,0,1,0
frame_kd9te6am3eocanqd.jpg,634,964,0,600,418,652,623,6.0,5.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000334665.jpg,480,640,0,88,167,368,471,6.0,7.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000090516.jpg,333,500,0,120,29,379,324,10.0,4.0,2.0,0,0,0,0,0,0,1,0
COCO_val2014_000000260059.jpg,640,639,0,339,107,528,295,4.0,6.0,8.0,0,0,1,0,0,0,1,1
COCO_train2014_000000318967.jpg,438,640,0,34,69,304,431,8.0,8.0,7.0,0,0,0,0,0,0,1,0
cbjt98z7oq43vtftdu.jpg,197,296,0,26,15,185,188,5.0,3.0,2.0,0,1,0,0,1,0,1,1
COCO_train2014_000000145794.jpg,428,640,0,271,42,409,327,7.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000258071.jpg,424,640,0,28,93,292,361,4.0,7.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000359253.jpg,426,640,0,127,38,528,421,5.0,6.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000064534.jpg,480,640,0,122,90,344,479,6.0,5.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000456987.jpg,453,640,0,378,103,498,436,6.0,7.0,6.0,0,0,0,0,0,0,1,0
COCO_val2014_000000199437.jpg,480,640,0,347,143,540,439,8.0,7.0,9.0,0,0,0,0,0,0,1,0
COCO_train2014_000000453779.jpg,427,640,0,459,66,594,323,2.0,6.0,10.0,0,0,0,0,0,0,1,0
frame_gszm824b8goh10u0.jpg,335,450,0,51,30,262,285,7.0,7.0,7.0,0,0,0,0,0,0,1,0
COCO_train2014_000000258488.jpg,420,640,0,241,78,363,414,4.0,7.0,8.0,0,0,0,0,0,0,1,0
frame_8nfn7udc1qql15vm.jpg,350,620,0,301,37,404,267,8.0,7.0,8.0,0,0,0,0,0,0,1,0
COCO_val2014_000000032887.jpg,480,640,0,373,119,498,464,7.0,7.0,6.0,0,0,1,0,0,0,1,1
frame_im7w6ennuzqklszk.jpg,2736,3648,0,1633,1008,2023,1764,8.0,6.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000150500.jpg,412,640,0,462,107,568,314,7.0,7.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000561028.jpg,480,640,0,347,35,493,255,8.0,8.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000572550.jpg,427,640,0,236,143,375,359,4.0,7.0,8.0,0,0,0,0,0,0,1,0
COCO_train2014_000000498509.jpg,360,640,0,160,59,484,341,8.0,6.0,8.0,0,0,0,0,0,0,1,0
